,content,score
560,手机到手还是挺快的，给婆婆抢的，抢了好久才抢到。婆婆说手机很薄，性能很好，目前没有发现问题，还送了一个手机壳。手机很漂亮，婆婆五十多岁了，对性能没有太大要求，能打电话发~拍照就好。哈哈哈。,5
561,时隔四年再次用上小米旗舰机，各方面真的用心很足，品控一步步加强，性能还是老样子很6！miui加分项！拍照真的还有很多地方可以提升，希望后期能解决一些问题！首批用户28号首发抢到的，很幸运！蓝色真的贼好看！！屏幕指纹解锁也挺快！反应速度也一流！希望小米越来越好！出更多价格厚道，感动人心的好东西！,5
562,手感很好，体验一下速度很快，玩的快没电了充电手机很烫手是什么情况？充满电手机又不烫手了！具体体验等玩过之后在来追加评价！,5
563,拍照特牛，比苹果目前最贵的那个xs max都清晰，超广角和人像简直太好用了，屏幕清晰，很大，我是苹果6s换过来用的，觉得手机速度快很多，屏幕大看着舒服很多。小米9必须吹爆ヾ(≧O≦)〃嗷~,5
564,"手感不错,速度很快，黑色非常的稳重耐看，但是额头顶栏软件的兼容性不太好，6+128内存勉强够用，电池容量小了一.点,京东发货很快，抢到了还是很开心。",5
565,没想到发货这么快，看来备货量是上去了，到手试了试，确实很高，屏幕指纹够快了，人脸解锁也很快，运行速度自然没得说，拍照还没怎么拍，续航的话也还可以，总之目前很满意,5
566,618最后一小时内买的，手机手感好，做工精致，目前运行速度比较快，屏下指纹解锁虽然是第五代，相比其他类型的指纹解锁速度还不是很快。,5
567,使用了一个月才来评价的，手机很好 重量适中拍照清晰，855处理器非常快，续航也够我用，没有网上说的那么差 满意 五星好评,5
568,很不错，比我的小米6强多了，颜色很好看，但是戴了壳和黑色没区别，不戴又担心刮了，唉，难受,5
569,抢呀抢呀总算抢到了，但是发货真的太久了，买完了过了好久好久好久才拿到。包装拿着就沉甸甸的，赶紧开机，想到惊艳呀，拍照效果也很好，使用非常流畅，颜色太绚丽了，把持不住了。,5
570,手机是26号抢购的，系统说4月2日发货，结果今天就收到了，手机很漂亮，包装完好，物流很快，粗略的用了下，感觉很好用，京东品质值得赞！好评！,5
571,手机很薄很舒服，颜值也很高，骁龙855处理器自然也不用说，MIUI一直是我认为最好的系统，打开手机就看到系统提示更新，总的来说很不错?????,5
572,刚开始纠结爱哭跟米酒，对比下这个档位价格，还是下决心了。一周内确实到手了，体验了好一阵子才来评价，手机手感很好，体验棒棒哒。就是摄像头太突出，随机赠送的手机壳不能包住，感觉特别不放心，又另外购买了一个壳壳。宣传里拍月亮也太能吹了，没那么好效果，准确说还差好多！最后嘛，说电池只能笑呵呵了。,5
573,从小米2到小米9，一路选择小米每次都没令我失望。这次拿到手的小米酒透明版非常漂亮，手感很薄很舒适。屏幕效果没话说，三星高档屏的色彩和饱和度无可挑剔。至于运行速度当然很快啦，就是全屏手机的操作还不习惯，需要好好适应，总之非常满意的一款手机。,5
574,手机很好，手感也不错，拍照也很棒，跑分我跑了37万多，是因为我下载了一些软件了，没下载的话会更高，雷军大大跑了38万多，我可是看完了整个小米9发布会的。?    嘿嘿&hellip;,5
575,手机是买给老婆的，很喜欢，漂亮，比原来小米6好多啦，流畅，拍照速度快，清晰，对焦准确，爱不释手，京东物流更不得了，早上下了单，下午四点多就送到楼下打来电话，手机到了，包装很好。呵呵?买对了，一直支持小米。,5
576,我觉得小米9除了电池小真的是今年目前位置最水桶的性价比极其高的一部手机了  重回MIUI也很舒服  流畅！！好用！！然后希望以后做纯黑配色手机  这个灰灰的其实没那么好看！！我喜欢亮亮的黑色,5
577,小米的忠实粉丝，855动力很强大，炫彩很酷，手感什很舒服，京东物流快。打游戏很流畅。值得入手，性价比超高。像素4800挺好的。,5
578,从果粉转到了米粉，手机还不错，首发抢到，运气不错！收到后真的很惊喜，从颜值到手感到做工到配置都很满意，系统流畅拍照清晰，快充使用感受很棒！可以说是性价比超高的手机，唯一的缺点就是人脸识别解锁跟屏下指纹解锁还是不够灵敏！总体很满意,5
579,终于到了，周二拍的，周五晚上发的货，周六中午收到！手机很漂亮??，手感很棒，屏占比不错，系统流畅，很是喜欢！,5
580,米9不错 相当可以 没瑕疵挺好的，充电超级快，一个小时充满，发热现象基本没有。,5
581,大爱小米9，响应速度一流，屏幕国产1080p里最好的，小米9的imx586比v20更清晰，白天细节非常满意。确实是小米的诚意之作。轻薄机身，20w无线充电，这个价格还能说啥,5
582,外观好看，运行流畅。身边很多朋友都推荐小米9，正好老婆要换手机，直接就选择了米9。果然很厉害！,5
583,用了一天，感觉电池是个比较大的短板，屏幕指纹相当ok，屏幕国内用三星屏的都差不多吧，性能。。。，总体来说物超所值，非常棒,5
584,"交流过后感觉这次买的小米手机还是很不错的，质量不错，款式也比较好看，价格也很合适，总体感觉还是很满意的，
经过痛苦的思想斗争，我终于下定决心，牺牲小我，奉献大我。我要以此评价奉献给世人赏阅，我要给好评&hellip;&hellip;",5
585,太喜欢这手机了，玩游戏，打王者荣耀开全特效一点都不热。855比845好太多了，速度快快快。,5
586,经过多次抢购和慢长的等待终于收到货了，京东物流不用说，很快。小米酒很炫我最喜欢的紫色??音质很好，照相功能质量非常好 音量大，系统运行很快，不错,5
587,手机各方面我都很满意，虽然没有用小米6的时候那么惊喜。电池我觉得够用了，主要是我不怎么打游戏。京东的物流还是很快的，从上海到泰州用了一个晚上，从泰州到我家用了两天。自从#出事后，京东有点漂了。,5
588,用了一段时间，手机质量很好，运行流畅不卡顿，画面清晰，拍照也很清晰，一如既往的支持小米。,5
589,手机第二天就到了，物流很快，而且快递小哥的服务也特别好，手机颜色也是我喜欢的样式，很轻，最高兴的是充电很快，半个多小时就充好电了。4800W拍照很清楚，放大拍的很清晰。,5
590,第一次在京东上买电子产品，还是挺有保障的，这款手机看了很久了，6.18买的，用了一段时间来评价，不错不错，很喜欢！照相功能和游戏体验，很好！,5
591,挺好用的，8G运存开启app什么的完全不用担心，很流畅。轻度使用一天没问题。充电很快，一个小时。,5
592,855果然很流畅，能耗也控制的不错，没有想象中的费电，比我的MIX2还是能抗很多。相机不错,5
593,手机颜值漂亮，手感舒服，刚开始以为大屏拿着不好拿，这个拿着很舒服，时间长了也不累手。用是速度很快，拍照特别好，清楚,5
594,小米6换成了小米9非常漂亮，又大，屏幕大了耗电快乐也是很正常的，特别是这手机的像素跟超级夜景还有无线充电我最满意，比小米8好一个地方，我最喜欢的红外线遥控又回来啦！哈哈哈。特地买了个小米无线充电器20w，充电是真的很快！幻彩蓝的玻璃大家都说很好看，会发光似的。又还有就是京东商城买的东西送货就是快，隔天比小米商城快，服务也很好,5
595,屏幕质量很高 显示效果很好 比别的国产机要好 紫色也很骚气 好久没用安卓系统了 感觉现在安卓比以前进步太多了 总之很满意,5
596,手机收到了，期待了很久，终于抢到了，外观很漂亮，使用很顺手，系统流畅，拍照清晰，内存大，特意用了一段时间才来评价的，目前一切都好，很喜欢的一部手机！,5
597,手感很好，贼6感觉也不是特别费电，充电贼快，到货很迅速，质量很好，物流公司服务态度很好，运送速度很快！,5
598,很好很喜欢好好好好好好好好好好好好好好好好好好好好好，不管是玩游戏，还是看电影非常，快一点都不卡，也不起热。非常满意。,5
599,手机用着感觉是相当的不错！性能很好，外观也很漂亮！手机比我想象的要轻薄！外观方面没有雷布斯说的那么好看的夸张！,5
600,收到立马打开，有手感蓝色超级漂亮。装手机的合子小米一向一来是白色，这次改成了银灰色，而且是炫耀七彩色。总之什么都好，绝对五星好评。物流很快。,5
